hangul,consonant,unicode,hanja,meaning,id
포,ㅍ,6d66,浦,개 포,d328cde1448f496b86f55a9d224f5655
포,ㅍ,92ea,鋪,펼 포/가게 포,2a6a6a696aff488f934edd9253ff4b45
포,ㅍ,98fd,飽,배부를 포,84321623bb7b449d9e38a635c1d1ab32
포,ㅍ,8912,褒,기릴 포,672aaa57a914447f94d0648cfe187795
포,ㅍ,80de,胞,세포 포/여드름 포,ac7952bf5e3045d8a476eb659bd7d403
포,ㅍ,54fa,哺,먹일 포,f061d22c8053452cbd379a23ead55348
포,ㅍ,6355,捕,잡을 포,e5d3bd4d93d349978dd5f177b5037d1a
포,ㅍ,629b,抛,던질 포,b24d5f8d72d045ecb57a3804730d3775
포,ㅍ,7832,砲,대포 포,44e69749e6cb4a12be66c9f3e4370073
포,ㅍ,9b91,鮑,절인 물고기 포,581a66ad4c3443a191cde8469a1540e9
포,ㅍ,8461,葡,포도 포,4080a07f8e93484ab427eaf9224611cf
포,ㅍ,6ce1,泡,거품 포,dd152a415fd64ac1b4da756ad559468b
포,ㅍ,6016,怖,두려워할 포,2e325da084f94fa6830c55083a17c92b
포,ㅍ,5703,圃,채마밭 포,54ae472e55644db6845c81f72ad0e4e7
포,ㅍ,84b2,蒲,부들 포,532589f5f5cd4bf68696fe0828396308
포,ㅍ,530f,匏,박 포,71871f24c4b54a94bfbd98cbe5b2e6d8
포,ㅍ,888d,袍,도포 포,40a11a76d6334411890c49d6fc5fe8e0
포,ㅍ,530d,匍,길 포,8fc169e66dd3455196dd7c019e127dcb
포,ㅍ,5e96,庖,부엌 포,7df6d1cedc0548ba821fd59ccc52f5f1
포,ㅍ,70ae,炮,통째로 구울 포/부엌 포/대포 포,ba06624e69d9495596390d46ff3be606
포,ㅍ,62cb,拋,던질 포,99ceef9dcd9b4acdb979b9c4ce73284c
포,ㅍ,82de,苞,쌀 포,7e87c0ef2cd44771accbc9b31fc74b28
포,ㅍ,812f,脯,포 포,19cbe81e0ba84d2faa9724a2d2a187a8
포,ㅍ,900b,逋,도망갈 포,5f1edf914a2b4374abe73999c8370d52
포,ㅍ,6661,晡,신시 포,7ebc0fe9931f4108b12913be0631fcf8
포,ㅍ,9784,鞄,혁공 포,46067638f83e492c9f13fa4eed1d5fe7
포,ㅍ,5486,咆,고함지를 포,45ee7a32f99847ab8dd89fa7465df22d
포,ㅍ,75b1,疱,여드름 포,8c70b4c66e4946c784a8efd12c24bc15
포,ㅍ,9914,餔,저녁밥 포,dcbccc6a61bc41b3acc2bfe8cb72867b
포,ㅍ,4f48,佈,펼 포,3b3534da60d548929e594daddb401d49
포,ㅍ,5124,儤,번 설 포,dfcec03f153c4e0b9a8eb9e6215641a1
포,ㅍ,9bc6,鯆,돌고래 포,67e5163d4262455396da78e6c77896b1
포,ㅍ,8aa7,誧,도울 포,50152d648f1a44c6a6fe4afffb65a47f
포,ㅍ,924b,鉋,대패 포,ef13a8cc72964d0a9126f3d013fe3da6
포,ㅍ,70b0,炰,통째로 구울 포,d21b6df7f08b4a1187d3e1d18769e88f
포,ㅍ,66d3,曓,갑자기 포,cf61f60732af415aaaab446f815a5621
폭,ㅍ,66b4,暴,사나울 폭/쬘 폭,2c5e46b749874d3ebd947fbd662075da
폭,ㅍ,7206,爆,터질 폭,0dad0700cf0e441789cdf7a43f89859d
폭,ㅍ,5e45,幅,폭 폭,7a01ea9a517a4baaa809189f0fea503b
폭,ㅍ,66dd,曝,쬘 폭,e1b6adc444a34255b7dbde5fc04aa9c6
폭,ㅍ,8f3b,輻,,adb8cd41abf94e03a71d18d717fa0a6f
폭,ㅍ,7011,瀑,폭포 폭,9e46c6ddfd724e7ba85a4d41dc3da77b
표,ㅍ,8868,表,겉 표/시계 표,405834c72d1441bf88f47eb5d151d60c
표,ㅍ,6a19,標,우듬지 표,b830032a7f59431fa1e2c326752aa90d
표,ㅍ,7968,票,표 표,4780aa8dbb194122a0227b7e1727928f
표,ㅍ,6f02,漂,떠다닐 표,bebb272a992d4bf8beb74c9680b272bc
표,ㅍ,6753,杓,북두 자루 표,461819dffd0f4ba0b893eb3fdf5d47c1
표,ㅍ,74e2,瓢,바가지 표,598cfecc93f74481a07256dcab159fca
표,ㅍ,98c4,飄,회오리바람 표,c57e9b4eb40340d786062c81d94aa502
표,ㅍ,9adf,髟,늘어질 표,fea8042bb1ff4c889f60f56d5ccb0f29
표,ㅍ,527d,剽,겁박할 표,cc8e42073dd44be1a16b383809273e32
표,ㅍ,8c79,豹,표범 표,406fa0284eda4db8b79ccca6c9a3a771
표,ㅍ,6153,慓,급할 표,8e5f2944962049b88e4fc4f88040c360
표,ㅍ,647d,摽,칠 표,e2773a06fc9748ce97e20c9d811ec133
표,ㅍ,4ff5,俵,나누어 줄 표,7f56d9e3da364b92a8a22038f558979d
표,ㅍ,93e2,鏢,칼집 끝 장식 표,ddce5e5663024772bb82dca793abdb7c
표,ㅍ,6b8d,殍,주려 죽을 표,001a1f14aa974b91b5d0edc12a9398e5
표,ㅍ,5ad6,嫖,날랠 표/음탕할 표,79472cb9f690427ebb1729a188a3e5e9
표,ㅍ,9a43,驃,황부루 표,015c7cf59e4b4811a588f9a24e47bd22
표,ㅍ,7e39,縹,옥색 비단 표,5787db0ce6374398950d89675ce2ca9f
표,ㅍ,9463,鑣,재갈 표,cc86012c443240398642bca0299cadcf
표,ㅍ,5f6a,彪,범 표,2c795c6e078a4830b1bcc0b34a690106
표,ㅍ,98c7,飇,폭풍 표,cb9d3b0965a94bcc8973fbef82667dc1
표,ㅍ,98c6,飆,폭풍 표,bbc9a345b2ce4f8fb9744e059a2efa7d
표,ㅍ,9c3e,鰾,부레 표,a3e410979dd24f9fba832be340f1f771
표,ㅍ,52e1,勡,으를 표,016dc44d43bb418b9fbefb6b51769525
표,ㅍ,719b,熛,불똥 표,670e3a8c8bdb45b182344f723eb886ba
표,ㅍ,50c4,僄,날랠 표/가벼울 표,75a3874871c14d3ca7a9701609925e88
표,ㅍ,88f1,裱,목도리 표,3e992e753524495ebf6367689a982e36
표,ㅍ,43c7,䏇,겨우 들을 표,c1aa299a2ea145c6a5e16fe887761286
표,ㅍ,560c,嘌,빠를 표,363ca7bd092d4a41b49940175eaf735b
품,ㅍ,7a1f,稟,여쭐 품,f3adf5d81d8e4f60906984bfb48414c1
품,ㅍ,54c1,品,물건 품,9cc4b4d0f9f5404eba52a0165b1ed139
풍,ㅍ,98a8,風,바람 풍,9bb7637f074d4e0fab2bf9ab911cee27
풍,ㅍ,8c4a,豊,풍년 풍,1924bafc582b4adc9eb2c5d8af2b2577
풍,ㅍ,8c50,豐,풍년 풍/부들 풍,364227d6fbff4813b3c26d941de98f15
풍,ㅍ,99ae,馮,성씨 풍,5cb55b30d0994fda9f9ff94f057f4c78
풍,ㅍ,6953,楓,단풍 풍,23a10a65d49447beab71350d5ca81803
풍,ㅍ,8af7,諷,풍자할 풍,7ec4f729bac44b0c8ee002e0ea34b7eb
풍,ㅍ,760b,瘋,두풍 풍,57776b58f80c4ffd851b7e28d349b98a
피,ㅍ,88ab,被,입을 피,6fe18b74a1394c5e9c4fb632e5f501c9
피,ㅍ,76ae,皮,가죽 피,8a33f360366b484f9b1d27d5c72af6ac
피,ㅍ,907f,避,피할 피,1c5d6ce0b79b4df9b8e3abc370fa7549
피,ㅍ,5f7c,彼,저 피,6abf68c858b84dfb82d1db19674883fb
피,ㅍ,62ab,披,헤칠 피,bd51b65a7c9c48a18861d68658a38088
피,ㅍ,75b2,疲,피곤할 피,e97bb50edfe0493cb032db4acea0c2cc
피,ㅍ,9642,陂,방죽 피,65033d0abc3145f09ce64e17817c1b84
피,ㅍ,8a56,詖,치우칠 피,d97a05f82a6a4368a650ecad10a915d4
피,ㅍ,9781,鞁,가슴걸이 피,b5f9810ac02b4b5dba4445c60ea41197
피,ㅍ,9af2,髲,다리 피,1bff3d7b417d40cc981e098335d5e103
픽,ㅍ,8177,腷,답답할 픽,8c74fe1a2dad4b519f272e6970452a29
필,ㅍ,5fc5,必,반드시 필,2830af44a1714b1b9237649408489b19
필,ㅍ,7562,畢,마칠 필/그물 필,6013ac650ae641eb8f6335a34c07fce6
필,ㅍ,7b46,筆,붓 필,499e1e1e66af4659ba8ae384639d7513
필,ㅍ,5339,匹,짝 필,58061a8d845246b18512007ee4c4d904
필,ㅍ,758b,疋,짝 필,47ccee45758149388b06d2bdaf9d0401
필,ㅍ,5f3c,弼,도울 필,d1b643a4419c4643a7ea836f35b71e76
필,ㅍ,6ccc,泌,물결 부딪는 모양 필,26eee77e81454dd886fb3367d899c4b0
필,ㅍ,84fd,蓽,콩 필/사립문 필,201327df14fd45db96dd38b6cfaf5094
필,ㅍ,4f56,佖,점잖을 필,8238949d0f3f4b1a9f9bfeef172c359e
필,ㅍ,8e55,蹕,벽제할 필,c50e96d63cb241ffa36304b2d054cd30
필,ㅍ,924d,鉍,창 자루 필,1d253f4ee07f40219147475fa6b59f56
필,ㅍ,82fe,苾,향기로울 필,753fea52068f428594c627e9b32149d5
필,ㅍ,89f1,觱,피리 필/샘솟는 모양 필,69f62bebe5894e3e83b7800996071b29
필,ㅍ,999d,馝,좋은 향내 날 필,ecf6e31a98e842a2b49fede1811a9e96
필,ㅍ,5487,咇,향내 날 필/소리 나는 모양 필,eea6efa2b6a240598735ff03b2ecb422
필,ㅍ,3aa4,㪤,다할 필,c2b50fd786604d77a6f578905e543937
필,ㅍ,7f7c,罼,족대 필,e2a7ded02ce04360bf703645b66000ec
필,ㅍ,3cfc,㳼,샘 용솟을 필,2711697639ca45f59757975145a4b94c
필,ㅍ,6eed,滭,용솟음할 필,38449728677a4eb69d09773ee671475f
필,ㅍ,99dc,駜,살찔 필,94e6cf93427b46308289c66f9fa2de4a
필,ㅍ,97e0,韠,슬갑 필,6c77b5cdad0b419cab8a8239de39eaab
필,ㅍ,9d6f,鵯,직박구리 필,57b89bf41f8349ab906718211eeb0961
필,ㅍ,7bf3,篳,사립짝 필,97d5140154e94df89142f33ba14d5b3a
필,ㅍ,73cc,珌,칼집 장식 필,fccecabe72dd4c7385512bcf199df01e
필,ㅍ,97b8,鞸,슬갑 필,8bceab0633fc44aca95c0d5ec0bec967
핍,ㅍ,4e4f,乏,모자랄 핍,920187b037a04f97a7d956b6635e784c
핍,ㅍ,903c,逼,핍박할 핍,519fb6e8ae6740db8172d528beedad0a
핍,ㅍ,506a,偪,핍박할 핍,eed1bb0cfe154b98a9e8f9e035de16fd
하,ㅎ,6cb3,河,물 하,4a7e2291b874484a9801a629e43d9407
하,ㅎ,4e0b,下,아래 하,f9a8ee2d1f524d429efd4644190cd15e
하,ㅎ,8377,荷,멜 하/꾸짖을 하,97e38f8c487c41bdae0567f0092797a7
하,ㅎ,590f,夏,여름 하,3ecef0aaf5594cdab236c2f471035578
하,ㅎ,560f,嘏,클 하,cf2ea6bb989546b891a29500b7306fc3
하,ㅎ,4f55,何,어찌 하/꾸짖을 하/멜 하,475a4f4b1df04109a16bb23dd3ac6650
하,ㅎ,971e,霞,노을 하,7e87adac7ab747fba4e88af236bfe5e7
하,ㅎ,8cc0,賀,하례할 하,4943795fc0dc40b6b909b387028709d2
하,ㅎ,6630,昰,여름 하,b743cc79df974145a23f430cf590ec61
하,ㅎ,5ec8,廈,큰 집 하,ca1131c7fd2c4e91ae008a7cb9c7f247
하,ㅎ,7455,瑕,허물 하,7f145ae5af644370966aac4fe3232f34
하,ㅎ,9050,遐,멀 하,8cf4dbac570b4edc98225d33108c7660
하,ㅎ,62b2,抲,지휘할 하,0c0b02583bf5404d83438cc8ba6f0cc9
하,ㅎ,8d6e,赮,붉을 하,c3c49af743a84b08befa4406b1f2e86c
하,ㅎ,53a6,厦,문간방 하,dc46514042d9401ea7fbe752b31d75ec
하,ㅎ,8766,蝦,두꺼비 하/새우 하,6d73418038514046bd6124be33508092
하,ㅎ,35ff,㗿,웃을 하,9eb3acc7296b446db440c8ca03fb3a06
하,ㅎ,959c,閜,활짝 열릴 하,fe945502bf6e482b81db948c53824d8a
하,ㅎ,5687,嚇,웃음소리 하/으를 하,bcec53be7f2745308f4d448f879e197c
하,ㅎ,3c24,㰤,웃음소리 하,3ce46cd30bf04dbeaad11c183e62b226
하,ㅎ,5440,呀,입 딱 벌릴 하,2af48a72269e4c809f0eb11bd0add0ce
하,ㅎ,8578,蕸,연잎 하,e022a7ed04fa4b10b42d09b55c162c2c
하,ㅎ,9c15,鰕,새우 하,653eced068d2436fbe146b3d96f373ef
하,ㅎ,935c,鍜,경개 하,6e70b27ab82f4ab29456e0ac52837fe4
하,ㅎ,5c88,岈,산골 휑할 하,6b136d506ab7479fa3b1867160c8579f
하,ㅎ,7615,瘕,기생충병 하,bdddbf8f826549b2800582cdbada83cb
하,ㅎ,78ac,碬,숫돌 하,275fd29551cd49f3a7645817390f6db6
하,ㅎ,7f45,罅,틈 하,4bde98dfcad0423aad543d5badea7a2a
하,ㅎ,7146,煆,데울 하,8495d133abd447ca908a8f53c7025482
하,ㅎ,61d7,懗,속일 하,3b020b52baa947609cc3a9d149f7d2ff
하,ㅎ,27b02,𧬂,대답할 하,4b2e8084e9b64342b8728857850f43be
하,ㅎ,3986,㦆,뜻 없을 하,f7461fb605794b6d9abc6b3b30ecf2b8
학,ㅎ,5b78,學,배울 학,43ff7d7c11884a36a226f4c2e8b7bed1
학,ㅎ,9db4,鶴,학 학,dc0d05b6293d41c9964e886ec961401f
학,ㅎ,8650,虐,모질 학,8b03f64e69aa445ba69df4c853c246fe
학,ㅎ,58d1,壑,골 학,9609befef2724e89977fb1c3a44bce5d
학,ㅎ,5b66,学,배울 학,8b9b2b5ea6134d0aaed3f3588ff0a3c8
학,ㅎ,8b14,謔,희롱할 학,1bda4d9520434cd39a61266ef3c2e47d
학,ㅎ,786e,确,자갈땅 학,590be0d2616442998d3732955d7cbddc
학,ㅎ,7627,瘧,학질 학,9d3849d3a3ec4087bd64b8fc0aa24974
학,ㅎ,55c3,嗃,엄할 학,597f42671bf748e8956b524da6a26907
학,ㅎ,90dd,郝,땅 이름 학,def2dcfe86b249db88452473e4a7360c
학,ㅎ,9dfd,鷽,비둘기 학,62b61095c7e34552a36420cabc493319
학,ㅎ,72e2,狢,오소리 학,921a927d1ca74b1e8282677d76e20cfd
학,ㅎ,76ac,皬,흴 학,d3f773aee0e646998f4a0f6c7db21b41
한,ㅎ,6f22,漢,한수 한/한나라 한,1c46255422694417abd595c1ab55758f
한,ㅎ,97d3,韓,한국 한/나라 한,8a1637febedd47eb85a20af9e4e575d0
한,ㅎ,9650,限,한할 한,a7ae6a0b292c436591f430d84d8cb2bf
한,ㅎ,5bd2,寒,찰 한,f9dba23a711047bbb59b0bee1e9c3ef6
한,ㅎ,9591,閑,한가할 한/막을 한,0c077029647c4d30934ec2662ca6fe12
한,ㅎ,6068,恨,한할 한,dda8a3e5480a4f40b4b3d8684049ca75
한,ㅎ,7ff0,翰,깃 한,7d8f0654a18d40c5a58309416cfa5327
한,ㅎ,6c57,汗,땀 한,54d84042b386454bbd926929a2dd5e9b
한,ㅎ,9592,閒,한가할 한,514f61a765c5480b84e04b575c289174
한,ㅎ,65f1,旱,가물 한,565b96da1d1a4a4ba6bd8cb899bb988f
한,ㅎ,7f55,罕,드물 한,3345a7bae2df4eef879257e63b125934
한,ㅎ,50e9,僩,굳셀 한,b155e112e1c04012b36c6c9875d919c7
한,ㅎ,6f96,澖,넓을 한,01674583dcd84c898ef1ab12be16b12c
한,ㅎ,701a,瀚,넓고 큰 모양 한,a7fa279cbb9246e698335e4783d1b1db
한,ㅎ,6a4c,橌,큰 나무 한,2c8ae8088e32424aae4760d1854c0dd1
한,ㅎ,625e,扞,막을 한,c2c1454345cf4f09a3164a9fb0ddc6f6
한,ㅎ,5afa,嫺,우아할 한,183274f39da54d71ab1220f7d0305e13
한,ㅎ,6fa3,澣,빨래할 한/열흘 한,2ac8a4339da04c8a86a79e7de73934b3
한,ㅎ,608d,悍,사나울 한,b5c2bf7e411e45489bb68255cb7c9b13
한,ㅎ,90af,邯,조나라 서울 한,4b16082b89b64fff94ffb13d03e7a516
한,ㅎ,9588,閈,이문 한,16af7879ee534ed88288eb733452f701
한,ㅎ,5afb,嫻,우아할 한,f3da6c9f0d1e498ebe5cc2a201c13da9
한,ㅎ,66b5,暵,마를 한,463f581183ae42ee9e9ef0ae2cef00ff
한,ㅎ,49a5,䦥,익힐 한,e92fa2c7b962468b9acd54f5608c26fb
한,ㅎ,5fd3,忓,아름다울 한,10986e7db3234860946de78976608e9d
한,ㅎ,9f3e,鼾,코 고는 소리 한,5c817368b5b3415bb1b7066115b2072a
한,ㅎ,9097,邗,땅 이름 한,6ce0f19576274bb584ab93ca2a81ec49
한,ㅎ,634d,捍,막을 한,2275a218fbfe4ec2a4d4bc55363b945f
한,ㅎ,21f5c,𡽜,높을 한,fba524da77484fa8bff44501f237147b
한,ㅎ,9df3,鷳,백한 한,1738630e0a5844f69326ed987a9b8dff
한,ㅎ,99fb,駻,사나울 한,54bf65c8851541b992d69accece64522
한,ㅎ,96d7,雗,메까치 한,1e94ca54be8d4ec4ac1f0dbfd95b6149
할,ㅎ,5272,割,벨 할,dd0a0489b3164683af971a0f81965e2f
할,ㅎ,8f44,轄,다스릴 할/비녀장 할,3974be4c929f4c95acf00e9890d4bb5e
할,ㅎ,778e,瞎,애꾸눈 할,a5ccc5f4dd1342c19f444f843023ab7d
함,ㅎ,54b8,咸,다 함/짤 함,739b8035cb8840dea73ed4115b36161a
함,ㅎ,542b,含,머금을 함,a82a7fcb75524a5eb8b966b262970aa1
함,ㅎ,9677,陷,빠질 함,3bb90336893f4477862638baa3abfcfd
함,ㅎ,51fd,函,지닐 함/함 함,f8cfb8f2b01c421787b99e0061bc70d3
함,ㅎ,6db5,涵,젖을 함,de143aac644b4fe6b54a5612ddea2427
함,ㅎ,9e79,鹹,짤 함,c47b9d93333a44ba8e9a613d64eb2e97
함,ㅎ,929c,銜,재갈 함,5cc99988339e4e21a5779c3723abee1a
함,ㅎ,8266,艦,싸움배 함,eef7f5e3245148f2a6f727a04796b5ca
함,ㅎ,7dd8,緘,봉할 함,cd0b9c97c94a482b9f4a6074d8e08c10
함,ㅎ,6abb,檻,난간 함,390eb39199fb40c0bc0409477645e8b9
함,ㅎ,558a,喊,소리칠 함,f34fdc5a5b0b4478910eb5b505b0f479
함,ㅎ,5563,啣,재갈 함,c9ed9e8e37a847b5887a8b68c9a032ff
함,ㅎ,95de,闞,범 소리 함,e4a8dfac3f9b4666ae64bea9aa949396
함,ㅎ,83e1,菡,연꽃 함,c0c7a91da66842f7989ee2a44becd5ea
함,ㅎ,8af4,諴,화동할 함,10418f054da14f0a82cc7a7c59a1f7e1
함,ㅎ,8f5e,轞,함거 함,7fdc91c7329340f1a8c16a358ef66093
함,ㅎ,839f,莟,꽃술 함,a7e5c648fc6b4e1da885a4ab9e59d217
합,ㅎ,5408,合,합할 합,e0b018dd31914300a9e681dcc47c7319
합,ㅎ,76cd,盍,덮을 합,ce4f70d2e21f40f3a91204fe5f421b98
합,ㅎ,95d4,闔,문짝 합,9b7f7ed93062432ca7e19c5ced2f0d2c
합,ㅎ,965c,陜,땅 이름 합,e89d51dfb61547e395e7b3cb4380519d
합,ㅎ,95a4,閤,쪽문 합,9626a529d5b84a07bdbf1b55d98a0988
합,ㅎ,76d2,盒,합 합,4c447c7aa04b4af4b476d8c0c0ad0120
합,ㅎ,54c8,哈,마실 합,d21185787589405896c9094aa93d8d6c
합,ㅎ,86e4,蛤,대합조개 합,fe138e9ee3cb4d21bed1c040e942ef75
합,ㅎ,69bc,榼,통 합,1e87788d52de4deea944943ec546c66c
합,ㅎ,55d1,嗑,입다물 합,bc55332eefaf4b9089128cca2d5515d5
합,ㅎ,67d9,柙,우리 합,b9ac20f892d642e3a1eb5a22db405900
합,ㅎ,530c,匌,돌 합,9a4b9efaeb62417f8e94d58f3d9bdbb7
합,ㅎ,6e98,溘,갑자기 합,8cef888109f94ba8bb64919d4059ca9c
합,ㅎ,90c3,郃,고을 이름 합,da2ef540040a4cfd940ebb10c35a9142
항,ㅎ,884c,行,항렬 항,b1ed63f90809402b9e0e292304995af7
항,ㅎ,964d,降,항복할 항,0e44e037e5c14b649a479949df106327
항,ㅎ,6052,恒,항상 항,10357fed6c8f4557bcee1e7cc3100673
항,ㅎ,6297,抗,겨룰 항,c598f64a44ad4830a12d5729348f0c22
항,ㅎ,9805,項,항목 항,aaf8caef046540a6b498b9ff8dbaab26
항,ㅎ,822a,航,배 항,48202dbfc62148cfa2efd71d01fe2827
항,ㅎ,4ea2,亢,높을 항/목구멍 항,06da34e6a0c4449c92cb9dbe5335bb54
항,ㅎ,5df7,巷,거리 항,d67bada7a66b47108716e4f4af1639e5
항,ㅎ,6e2f,港,항구 항,994404cf8a0a4a1491ffbb35d8146157
항,ㅎ,6c86,沆,넓을 항,f3f0163d7f204b1c8f89ffb528d57d08
항,ㅎ,809b,肛,항문 항,8823efbff1d54b488753a8d9d21bf225
항,ㅎ,7f38,缸,항아리 항,8ed9f9a3c6e5494a931811dbbeb236f5
항,ㅎ,676d,杭,건널 항,ba680b7f497c41ab9f25bf8c828c3538
항,ㅎ,6046,恆,항상 항,670af28976fc40149ec62421a4f71b70
항,ㅎ,592f,夯,멜 항,4a629d9806ff40a080c0bb696695a148
항,ㅎ,5ae6,嫦,항아 항,aec14cc21efa4b35aacef9530abd1800
항,ㅎ,980f,頏,날아내릴 항/목 항,214b4d3acfd84766837e6130929b6c3c
항,ㅎ,4f09,伉,짝 항,f36027a8c04a4ee18fa323586ac1fc4f
항,ㅎ,6841,桁,차꼬 항/배다리 항,27864afb0bc840888d58b02ab40d674b
항,ㅎ,59ee,姮,항아 항,139db216cb0d4818b8e245cce030dea0
항,ㅎ,7095,炕,마를 항/열릴 항,54e0089a06f44d27afa840ff0078d96c
항,ㅎ,7f3f,缿,투서함 항,de256c593fb64a22ab4fb422ee587f53
해,ㅎ,6d77,海,바다 해,2471b6dd5abd42269ca44fdfee4bc7a4
해,ㅎ,89e3,解,풀 해,2b6072b222e242859974e3f4f596c0a3
해,ㅎ,5bb3,害,해할 해,bf1e5df1c96f4e3399f549dff8908f85
해,ㅎ,5055,偕,함께 해,59e256c95ae144798287eef8d9b3bbb5
해,ㅎ,595a,奚,어찌 해,b2038e9d40ee4a88beca3f49a7d92744
해,ㅎ,8ae7,諧,화할 해,9c2a9559b0d74e7c87cc647bce14dfea
해,ㅎ,4ea5,亥,돼지 해,5eb544fc9df4430ba53279bda5630d12
해,ㅎ,8a72,該,갖출 해/마땅 해,2a4cdfa0bd9d4f4db9d931c2a7baf7a2
해,ㅎ,6977,楷,본보기 해,15d48abce2e44ebf81cbef1991a11aad
해,ㅎ,5793,垓,지경 해,93015a0281664e33bc214440c347059b
해,ㅎ,61c8,懈,게으를 해,b89d20d6ead64bf9b8ea3d9475927584
해,ㅎ,91a2,醢,육장 해,e6b80628cc054864b7c879e2e9410566
해,ㅎ,5b69,孩,어린아이 해,b2d96bd1632e46eda4dc5310966c7059
해,ㅎ,9ab8,骸,뼈 해,c62c504ca53c4c3aa6964b5c58ce445b
해,ㅎ,54b3,咳,어린아이 웃을 해/기침 해,28131a78ca234c14ab70adb4e195d59c
해,ㅎ,99ed,駭,놀랄 해,04f964044ad14113afd8a6195db31f6c
해,ㅎ,9082,邂,만날 해,894a114ebc5648d0b8b0b7168b545851
해,ㅎ,6650,晐,갖출 해,bd9c87701d8d42fe907b73574a450680
해,ㅎ,87f9,蟹,게 해,c14f7f1167034936b672d0158d0ac409
해,ㅎ,7023,瀣,이슬 기운 해,d3d82e1f01764eaaae37efc71d74336a
해,ㅎ,736c,獬,해태 해,0b34afa8d8d34d5e9f4a68d8fe4343d9
해,ㅎ,85a4,薤,염교 해,ba422a44e7e745f19c4500caaf2ab8fd
해,ㅎ,744e,瑎,검은 옥돌 해,4da41b85027944e1971424220ccc2f60
해,ㅎ,9bad,鮭,어채 해,0817bce09244403fbfddd2f8ee182dbf
해,ㅎ,6b2c,欬,기침 해,0b022774106c4fbab1179f9665798286
해,ㅎ,6fa5,澥,바다 이름 해,5e0a1325f58944c59c5b5b3f01176893
해,ㅎ,5ee8,廨,공해 해,989c0b96c5d34c0db85033c32909dee3
해,ㅎ,7944,祄,도울 해,79bb08c393c34e2c97337d3901d83508
해,ㅎ,59df,姟,백 조 해,9e6afe6739394e6f9ac0614ca41d8697
해,ㅎ,75ce,痎,학질 해,cc6667ce3d56400ab560cb27b3032f7e
해,ㅎ,548d,咍,비웃을 해,52432a48afa14b46911efdae4872b18f
해,ㅎ,402d,䀭,눈 큰 모양 해,db61acd5b5a643c29fb82c34ecb8e182
해,ㅎ,9826,頦,아래턱 해,a554e269306a40f7bed8b663d1d9e7fa
해,ㅎ,5db0,嶰,골짜기 해,f38c99b9d40447cb961758e1517579f1
해,ㅎ,7d6f,絯,묶을 해,3d96ad54501541c7bb693c070b48c4bd
해,ㅎ,2f901,海,바다 해,480895ddae3444a29980872ba1b93de9
해,ㅎ,9654,陔,층층대 해,4a05863a78674d178fe355c811661914
핵,ㅎ,6838,核,씨 핵,730f68a193bb4b3fb3e3007c0749c120
핵,ㅎ,52be,劾,꾸짖을 핵,94ccf758dc7b428092fc7f7407ac3308
핵,ㅎ,8988,覈,핵실할 핵,cd83ce86fa71429ab625912ee9b27bc3
핵,ㅎ,7fee,翮,깃촉 핵,375a731e8a77421e8fc653f34e9efcd7
행,ㅎ,5e78,幸,다행 행,11b8e2e1abe244829562da27c2244dce
행,ㅎ,884c,行,다닐 행,b1ed63f90809402b9e0e292304995af7
행,ㅎ,674f,杏,살구 행,7a4b7b8809a04fb785b806abbf70a8e6
행,ㅎ,5016,倖,요행 행,b2c4e3360304472492c801f64488a60c
행,ㅎ,60bb,悻,성낼 행,20b6eee31bf24097914f3a3072811d93
행,ㅎ,8347,荇,노랑어리연꽃 행,71b7f88c47a24691bbb890ec82b42431
행,ㅎ,6dac,涬,기운 행,f82218121d5843f98e88344f44529127
향,ㅎ,4eab,享,누릴 향,2439b412432f4cf7b135335fd6970307
향,ㅎ,9115,鄕,시골 향,1f7a773a3d2a4429a11e6c6df95a74fa
향,ㅎ,5411,向,향할 향,5795c88e83794edda789a4971b912830
향,ㅎ,9999,香,향기 향,34e839780c6c44c7947db0d3e6d28fe8
향,ㅎ,97ff,響,울릴 향,37dfeb269e794f6fa91df79382afc3c8
향,ㅎ,9957,饗,잔치할 향,1ba08355c6f64275a5f272dc1f187313
향,ㅎ,56ae,嚮,향할 향,1e7595ffe5c244d9b29697ae968b4ed6
향,ㅎ,9909,餉,건량 향,5d3d719a2307464fa0926d743dae58bf
향,ㅎ,73e6,珦,옥 이름 향,8f892284da804893bf7a8793c990531c
향,ㅎ,6651,晑,밝을 향,d99ecc0651f74270b226dd04eb855de8
향,ㅎ,9e98,麘,사향 사슴 향,98462b45676e4745af448d2ddb5dc4c9
향,ㅎ,858c,薌,곡식 향내 향,5ce6365f42b04195a34756f038d6abc5
허,ㅎ,865b,虛,빌 허,42d991f98b1b45d691ae9120eca268a3
허,ㅎ,8a31,許,허락할 허/나라 이름 허,fabc607106ce4347909b40063507e3b9
허,ㅎ,5653,噓,불 허,24fa14e00f1e4c369578130d317cc8a8
허,ㅎ,589f,墟,터 허,b08893dded98460fb7ce40af3bf60bea
허,ㅎ,6b54,歔,흐느낄 허,3441cd2dcfde4fb7a78f43f57f0f4048
헌,ㅎ,737b,獻,드릴 헌,1b6d2d7fcb75496d9540c8174b65d4bd
헌,ㅎ,61b2,憲,법 헌,6cf6c5d8c97c41b6a28083acecac7e84
헌,ㅎ,8ed2,軒,집 헌,7f5ed25dab5f4f5c874e82476cdedb0f
